customer_id,age,tenure_months,num_products,has_credit_card,is_active_member,estimated_monthly_salary_zmw,balance_zmw,credit_score,num_complaints_last_year,avg_monthly_transactions,digital_engagement_score,churned
CUST-01427,47,51,2,0,0,15496.6,12669.33,609,1,1,51.6,1
CUST-01428,37,78,3,1,1,10816.58,0.0,643,1,14,30.0,0
CUST-01429,36,24,3,1,1,4931.7,0.0,703,1,15,57.9,1
CUST-01430,64,43,4,0,1,7544.02,30270.9,785,0,15,67.8,0
CUST-01431,36,7,2,1,0,9519.65,4223.95,640,0,12,37.0,1
CUST-01432,28,27,3,0,1,8328.32,0.0,635,0,8,60.3,0
CUST-01433,18,72,1,0,0,8181.86,25859.34,678,0,18,51.7,1
CUST-01434,49,65,3,1,0,12704.1,14448.29,728,2,15,45.4,0
CUST-01435,54,89,3,1,0,5225.86,36037.66,746,0,9,75.7,0
CUST-01436,25,81,1,1,0,4205.3,0.0,598,0,13,12.6,0
CUST-01437,46,54,1,1,1,9953.39,3755.23,660,0,2,49.6,0
CUST-01438,35,1,1,0,0,10133.96,26948.29,627,0,6,76.7,1
CUST-01439,40,92,2,1,1,8983.55,20279.19,765,0,6,79.9,0
CUST-01440,32,55,1,1,1,18497.64,24146.92,702,3,8,86.3,0
CUST-01441,39,144,2,1,1,3151.73,13330.32,693,0,10,71.4,0
CUST-01442,49,105,1,1,0,16655.39,11805.57,589,1,22,31.3,0
CUST-01443,33,68,1,1,0,10699.48,4.26,542,0,15,64.8,1
CUST-01444,31,56,2,1,0,12434.75,33323.06,596,0,15,77.1,0
CUST-01445,27,40,1,1,1,11286.91,25416.11,594,1,10,37.3,0
CUST-01446,52,17,1,1,1,16711.11,26744.3,779,0,12,52.8,0
CUST-01447,29,30,2,1,1,8069.5,9782.25,624,0,15,51.2,0
CUST-01448,46,48,1,1,1,5608.55,7012.14,681,3,10,67.1,1
CUST-01449,24,17,1,0,0,14972.35,14487.61,638,0,13,40.2,0
CUST-01450,18,40,1,1,1,10098.35,5293.17,658,0,8,34.3,0
CUST-01451,32,81,2,1,1,18292.07,31535.16,695,1,16,57.8,0
CUST-01452,42,19,2,1,1,11064.15,11075.39,666,0,11,48.6,1
CUST-01453,52,42,1,0,0,8684.33,23593.29,529,0,7,69.1,0
CUST-01454,49,40,2,1,0,6462.93,7373.13,775,1,17,44.9,0
CUST-01455,43,53,2,1,0,9888.53,25120.13,683,0,14,38.0,0
CUST-01456,18,21,2,1,0,16963.99,11365.06,589,1,3,38.9,1
CUST-01457,45,36,2,0,1,7324.42,14498.37,567,0,3,33.7,0
CUST-01458,21,1,2,0,0,7129.88,3247.45,635,1,0,80.7,0
CUST-01459,31,43,1,1,0,6403.06,23146.32,640,1,20,48.0,1
CUST-01460,60,69,1,0,1,12190.03,21642.58,774,0,14,34.5,0
CUST-01461,51,69,2,0,0,4751.86,19089.43,752,2,20,46.4,1
CUST-01462,26,82,2,1,1,3337.03,32130.13,676,0,11,56.5,0
CUST-01463,35,18,1,1,0,12372.79,1094.47,743,1,17,52.1,0
CUST-01464,48,57,1,1,1,14078.38,4373.15,571,0,10,47.9,0
CUST-01465,37,52,2,1,1,7711.1,11050.33,554,0,17,64.6,0
CUST-01466,36,41,1,1,1,9634.63,29592.76,680,3,0,84.6,1
CUST-01467,26,58,4,1,1,13614.23,0.0,672,0,12,88.5,0
CUST-01468,46,51,2,1,0,9280.85,0.0,458,0,19,33.0,0
CUST-01469,47,21,2,1,1,9201.15,17096.96,831,1,10,61.8,1
CUST-01470,30,98,1,0,1,7038.76,28839.45,721,1,19,57.2,0
CUST-01471,18,97,1,1,1,10030.91,8315.97,604,0,3,65.8,0
CUST-01472,61,12,4,1,0,9612.79,23512.42,775,2,4,82.3,1
CUST-01473,31,66,2,0,0,6326.06,15708.88,692,0,8,28.7,0
CUST-01474,44,30,3,1,1,14163.7,0.0,670,0,7,70.6,0
CUST-01475,29,73,1,1,1,17955.11,21224.22,696,0,15,28.7,0
CUST-01476,30,26,3,1,1,2918.97,18600.25,531,1,15,64.1,0
CUST-01477,51,14,1,0,0,7982.13,1907.42,716,2,20,53.8,1
CUST-01478,35,64,1,1,0,12771.92,8505.38,645,0,15,63.1,0
CUST-01479,48,33,1,1,0,8831.98,0.0,631,1,8,69.3,1
CUST-01480,49,57,2,0,0,9436.05,22615.61,626,1,11,52.6,0
CUST-01481,33,36,1,0,1,13363.12,16280.22,718,1,11,30.5,1
CUST-01482,43,16,2,1,0,1589.33,1576.34,482,1,8,37.8,0
CUST-01483,48,1,3,1,0,8837.2,9042.39,586,0,3,61.8,0
CUST-01484,54,79,1,1,1,11156.59,13800.88,768,2,13,68.4,1
CUST-01485,36,59,2,1,1,10727.43,31768.9,643,0,15,70.4,0
CUST-01486,39,1,1,1,0,1500.0,382.95,672,0,14,43.6,1
CUST-01487,28,16,2,1,1,8555.17,27465.2,793,0,15,39.5,1
CUST-01488,49,41,1,1,1,10209.95,1245.79,725,1,22,54.0,0
CUST-01489,41,88,3,0,1,13377.38,27099.69,644,0,10,73.0,0
CUST-01490,23,70,2,1,1,1779.66,278.77,660,0,19,43.4,1
CUST-01491,35,73,2,1,1,5821.54,9433.59,660,1,20,34.5,1
CUST-01492,38,60,3,1,1,21074.44,7637.54,674,0,12,38.2,0
CUST-01493,32,48,2,1,0,18415.4,8792.99,671,1,22,60.1,1
CUST-01494,31,52,1,0,0,6906.94,20990.33,684,2,9,59.6,0
CUST-01495,20,61,3,1,1,15424.81,20126.49,559,0,16,50.3,1
CUST-01496,41,31,1,0,1,8121.21,7362.51,734,0,9,60.4,1
CUST-01497,34,1,2,1,0,15347.39,12462.8,765,0,19,23.9,1
CUST-01498,50,60,1,0,1,5801.1,24037.87,670,2,7,49.1,0
CUST-01499,38,43,1,1,1,8194.11,20752.1,598,0,16,72.1,0
CUST-01500,49,3,1,0,1,13368.12,14706.66,689,0,11,75.6,0
CUST-01501,25,41,2,0,1,6505.08,28793.11,593,0,14,45.9,1
CUST-01502,44,83,4,1,0,4302.27,34773.68,749,1,13,35.3,0
CUST-01503,48,21,2,0,0,6125.5,1754.72,670,0,11,71.6,0
CUST-01504,48,38,1,1,1,7295.75,8344.71,754,0,11,87.9,0
CUST-01505,36,34,2,1,1,6939.6,16659.68,626,1,7,82.9,0
CUST-01506,29,22,2,1,1,10993.47,23393.62,801,0,8,37.8,0
CUST-01507,59,27,1,1,1,11170.12,15232.22,610,0,17,58.8,0
CUST-01508,37,42,2,1,1,7517.18,35791.2,687,1,4,38.5,1
CUST-01509,25,74,3,0,1,12725.22,27302.9,755,1,17,57.6,0
CUST-01510,37,51,1,1,0,3717.43,24456.76,699,0,20,33.3,1
CUST-01511,43,74,2,1,1,14960.22,15960.93,787,0,14,55.7,0
CUST-01512,31,42,1,0,1,15529.31,32190.66,572,1,4,82.3,0
CUST-01513,45,51,1,0,0,10562.14,21613.96,654,0,13,79.1,0
CUST-01514,50,1,4,0,0,10786.78,35155.41,690,0,17,37.9,1
CUST-01515,39,61,1,1,1,1969.65,18480.19,629,0,11,62.8,0
CUST-01516,52,75,2,1,1,9613.58,15438.32,717,0,11,69.8,0
CUST-01517,38,50,2,1,0,10085.63,20535.7,533,1,21,98.0,0
CUST-01518,34,79,3,1,1,12612.85,17264.3,583,0,14,61.9,0
CUST-01519,59,83,1,1,1,19181.93,8376.88,717,0,9,38.6,0
CUST-01520,47,53,2,0,0,3823.68,27353.2,628,2,4,45.4,0
CUST-01521,41,62,1,1,1,5854.67,21508.56,514,0,7,69.8,0
CUST-01522,18,106,4,0,1,8294.0,30869.2,682,1,9,79.9,0
CUST-01523,23,25,2,1,1,5359.62,13314.89,507,1,3,23.1,0
CUST-01524,20,60,1,1,1,12190.6,0.0,500,0,16,48.4,0
CUST-01525,39,103,4,1,0,6823.47,24367.31,649,0,14,32.3,0
CUST-01526,39,30,2,1,1,12580.28,0.0,666,1,5,84.2,0
CUST-01527,45,105,2,1,1,4245.03,0.0,683,1,7,72.1,0
CUST-01528,52,53,2,1,1,6279.23,11279.18,696,0,8,61.9,1
CUST-01529,21,30,2,0,1,16196.81,8636.53,691,0,6,72.9,0
CUST-01530,24,67,1,1,0,15801.54,14578.38,748,0,6,87.4,0
CUST-01531,29,73,3,0,1,11410.97,20759.19,671,1,9,53.3,0
CUST-01532,45,36,1,1,1,10153.29,0.0,598,0,20,59.1,1
CUST-01533,43,56,1,1,1,8711.59,3872.6,661,1,12,43.6,0
CUST-01534,27,39,1,1,0,11482.16,2070.9,568,0,8,100.0,0
CUST-01535,31,33,4,1,1,8980.03,10993.76,460,0,12,100.0,0
CUST-01536,44,62,1,0,1,8803.85,25974.3,602,0,8,81.9,0
CUST-01537,41,79,1,1,1,11366.02,30320.12,774,0,4,39.8,0
CUST-01538,52,26,1,1,1,9432.31,37029.26,575,0,7,59.0,1
CUST-01539,30,45,2,1,1,15337.76,19284.94,603,0,24,66.8,0
CUST-01540,38,110,2,0,1,7388.69,18648.03,641,0,13,60.7,0
CUST-01541,28,67,2,0,1,5695.46,23486.89,691,0,14,52.8,0
CUST-01542,53,6,2,1,1,11357.63,5947.37,735,1,15,49.6,1
CUST-01543,52,73,3,1,1,6836.73,22374.41,773,2,17,44.6,0
CUST-01544,46,15,1,1,1,12827.43,40737.67,716,0,13,52.2,1
CUST-01545,51,5,3,1,1,8077.72,24109.65,573,0,12,70.4,1
CUST-01546,56,48,2,1,1,11544.68,14628.07,682,1,15,73.2,0
CUST-01547,57,91,2,1,0,9577.23,16681.37,721,2,13,85.0,0
CUST-01548,60,78,1,1,1,7296.97,21056.57,802,0,24,42.1,0
CUST-01549,31,92,1,0,1,13125.59,21841.01,850,0,8,59.9,0
CUST-01550,30,74,3,1,0,1500.0,23384.2,653,0,10,34.0,0
CUST-01551,55,40,1,1,0,9581.59,0.0,719,0,12,34.5,1
CUST-01552,35,65,2,1,1,8437.59,30699.99,657,1,11,38.8,0
CUST-01553,19,102,4,0,1,13857.67,5639.07,715,1,19,66.8,0
CUST-01554,34,110,3,1,0,8652.79,58839.7,666,0,27,50.7,0
CUST-01555,52,3,1,0,1,15572.55,14936.95,669,1,11,23.4,0
CUST-01556,34,59,1,1,1,11048.39,22074.91,541,1,17,72.6,0
CUST-01557,49,30,1,1,1,3896.12,25337.37,628,0,8,92.0,0
CUST-01558,44,78,1,1,1,10115.68,6138.91,680,1,7,46.3,1
CUST-01559,24,70,1,1,1,6015.72,7879.07,545,0,10,63.7,0
CUST-01560,45,50,3,1,0,14227.7,12175.5,478,1,23,62.9,1
CUST-01561,40,29,2,1,1,8415.83,0.0,642,0,18,72.2,1
CUST-01562,33,63,1,0,1,3948.61,25679.12,666,0,20,42.4,0
CUST-01563,23,48,1,0,1,14164.3,16570.72,691,1,18,25.1,0
CUST-01564,59,54,1,1,1,10060.46,16260.93,714,2,11,28.5,0
CUST-01565,29,46,1,1,1,11564.34,11829.63,755,0,9,77.9,0
CUST-01566,18,60,1,1,1,3622.62,30587.84,495,1,7,76.9,0
CUST-01567,50,51,1,0,1,18153.23,33045.53,687,0,17,32.8,0
CUST-01568,35,74,4,1,0,10227.92,25461.56,631,0,8,26.0,0
CUST-01569,54,1,1,1,1,16265.26,1133.25,625,0,15,63.3,1
CUST-01570,39,43,1,1,0,5776.86,30702.62,683,1,15,38.9,0
CUST-01571,40,36,2,1,0,6137.12,0.0,557,1,23,51.8,0
CUST-01572,47,60,1,1,0,2987.49,0.0,699,0,17,73.5,0
CUST-01573,41,75,1,1,1,16457.95,20266.29,763,0,8,50.0,1
CUST-01574,41,56,1,1,0,12841.58,0.0,633,0,12,66.4,1
CUST-01575,53,52,2,0,1,11909.56,14937.72,808,0,13,33.1,0
CUST-01576,29,35,1,1,0,3466.22,14573.16,545,0,6,82.1,0
CUST-01577,47,72,2,1,1,19303.84,25582.6,610,0,1,29.8,0
CUST-01578,43,105,2,1,1,10914.13,0.0,711,0,13,55.9,0
CUST-01579,21,63,1,1,1,2824.99,18765.71,699,0,7,67.7,1
CUST-01580,53,57,1,1,0,8950.63,30059.83,587,1,9,20.6,1
CUST-01581,49,63,1,1,1,5781.55,12319.45,605,0,8,12.4,0
CUST-01582,58,34,2,0,0,12790.28,26219.76,734,0,8,67.4,0
CUST-01583,35,27,4,1,1,9866.34,0.0,491,0,14,46.2,0
CUST-01584,27,25,1,1,1,19634.64,12969.45,674,0,13,94.2,1
CUST-01585,77,55,2,1,1,4454.81,40728.92,717,0,6,32.4,1
CUST-01586,28,71,2,0,0,11689.73,24147.23,468,1,18,54.4,0
CUST-01587,30,58,3,0,1,11489.47,33822.68,671,0,12,42.4,0
CUST-01588,47,40,2,1,0,12610.0,20438.95,731,2,9,75.4,0
CUST-01589,35,68,2,0,0,12310.15,13583.2,558,0,11,97.4,0
CUST-01590,45,40,1,1,1,9542.25,14434.44,626,2,17,50.9,0
CUST-01591,24,60,1,1,1,13533.19,6041.52,536,0,5,33.5,0
CUST-01592,20,33,3,1,0,14708.58,0.0,536,0,5,71.1,1
CUST-01593,33,60,1,1,1,6300.67,16434.88,650,1,2,59.3,0
CUST-01594,48,22,3,1,1,15691.17,11689.56,669,0,18,53.0,1
CUST-01595,40,2,2,1,1,8661.16,11888.3,557,0,15,59.7,1
CUST-01596,54,65,1,1,1,2339.16,16745.9,554,3,7,51.5,1
CUST-01597,37,91,4,0,0,7499.88,29572.8,655,0,10,59.8,0
CUST-01598,42,36,3,1,1,1500.0,24671.28,719,0,17,82.3,0
CUST-01599,29,1,1,0,0,10006.02,0.0,475,0,8,65.1,1
CUST-01600,22,83,2,1,0,4347.78,21250.99,672,0,10,89.9,0
CUST-01601,25,54,1,0,1,12188.44,0.0,646,1,13,50.8,0
CUST-01602,30,119,3,1,1,9328.48,0.0,653,1,7,100.0,0
CUST-01603,64,93,1,0,0,7870.54,0.0,665,0,19,43.7,0
CUST-01604,25,34,3,1,0,10992.04,26336.45,737,0,10,46.1,0
CUST-01605,29,48,2,1,1,19585.35,7390.48,729,0,14,70.5,0
CUST-01606,56,64,2,1,0,8960.03,13752.16,736,1,9,56.8,0
CUST-01607,32,31,2,0,1,12578.52,20663.46,659,1,8,56.6,1
CUST-01608,47,96,1,1,0,11441.18,25637.77,571,0,20,55.7,0
CUST-01609,18,69,3,1,0,5112.55,32993.96,564,2,16,40.7,1
CUST-01610,28,26,1,1,0,7089.22,7319.33,706,0,15,25.5,0
CUST-01611,46,91,2,1,1,1500.0,21228.16,708,0,14,69.6,0
CUST-01612,20,11,2,0,0,17202.31,4541.41,785,0,7,39.2,0
CUST-01613,42,68,2,1,0,4263.12,9100.85,620,0,15,53.2,0
CUST-01614,40,12,2,0,1,14559.69,19142.36,685,0,12,70.3,0
CUST-01615,33,80,4,0,0,15741.63,14637.83,521,1,12,44.5,0
CUST-01616,37,26,2,1,1,9073.37,4388.39,734,1,11,22.8,0
CUST-01617,48,34,1,1,1,14173.96,9344.66,703,1,12,78.4,0
CUST-01618,39,59,1,1,1,13109.62,40389.71,598,0,7,52.0,0
CUST-01619,52,60,2,0,1,15028.34,21634.77,694,1,15,75.0,1
CUST-01620,49,61,2,0,1,2827.5,31331.45,735,0,10,100.0,0
CUST-01621,58,53,1,1,1,6735.83,30452.11,779,0,10,48.1,1
CUST-01622,35,20,1,1,1,4945.83,27378.85,648,1,15,85.1,0
CUST-01623,42,43,1,1,0,9031.33,0.0,602,0,13,62.2,1
CUST-01624,27,49,1,0,1,10600.94,4207.98,651,0,11,62.5,0
CUST-01625,47,59,1,0,0,7206.94,16579.29,641,0,17,61.1,0
CUST-01626,31,32,3,1,0,12418.47,31761.82,850,0,12,53.6,1
CUST-01627,47,72,1,1,1,7995.35,27265.81,667,0,11,67.0,0
CUST-01628,37,36,1,1,1,5807.51,19772.72,622,0,12,41.1,0
CUST-01629,38,29,1,1,1,14558.88,30143.2,698,1,13,87.9,0
CUST-01630,43,20,2,1,0,5445.18,19363.53,589,0,16,55.7,0
CUST-01631,31,20,3,1,0,14830.65,31268.33,748,0,21,56.1,0
CUST-01632,32,18,2,0,0,9401.16,12580.57,617,1,17,32.1,0
CUST-01633,32,29,1,0,1,4247.27,1163.26,668,1,18,70.5,0
CUST-01634,33,92,2,1,0,10524.66,0.0,584,0,9,66.3,0
CUST-01635,47,49,1,0,1,2781.45,0.0,579,0,0,55.3,0
CUST-01636,35,102,1,0,0,12512.6,7878.2,751,0,11,39.7,1
CUST-01637,33,1,1,1,1,18738.36,8708.98,697,0,13,61.5,0
CUST-01638,50,72,1,0,1,9034.13,22496.38,718,2,15,52.4,0
CUST-01639,48,69,1,0,0,10500.26,0.0,530,1,13,38.2,0
CUST-01640,38,1,3,1,0,5705.06,9062.11,532,1,9,55.5,0
CUST-01641,69,54,1,1,1,19246.38,6931.85,755,0,22,72.9,0
CUST-01642,27,54,2,1,0,10286.62,0.0,704,1,9,55.5,0
CUST-01643,59,60,1,1,1,12139.44,2597.88,746,0,4,54.7,0
CUST-01644,43,30,2,1,1,6721.88,13182.52,599,1,6,48.1,1
CUST-01645,52,62,2,0,1,12213.48,7947.7,522,0,15,29.0,0
CUST-01646,36,79,2,1,1,6514.05,35354.69,694,1,21,72.6,0
CUST-01647,54,18,1,1,1,5973.9,29991.28,636,0,7,52.4,1
CUST-01648,28,37,2,0,1,5693.6,18828.54,647,0,19,83.2,0
CUST-01649,49,66,1,1,0,13634.78,30407.59,598,0,10,13.8,0
CUST-01650,43,21,1,1,1,13266.41,7051.1,604,1,16,24.5,0
CUST-01651,51,74,3,1,0,4773.4,15086.88,799,1,17,24.5,0
CUST-01652,34,49,1,1,1,6927.58,26740.85,623,0,21,13.2,0
CUST-01653,45,76,3,1,1,13268.71,16076.53,550,0,11,68.9,0
CUST-01654,30,1,1,0,1,12997.28,33365.35,676,0,9,71.4,0
CUST-01655,36,77,2,1,1,3285.43,24271.69,701,0,5,49.4,0
CUST-01656,37,63,1,1,1,12046.17,0.0,679,1,3,100.0,0
CUST-01657,33,68,4,1,0,3317.88,21874.79,796,0,20,82.5,0
CUST-01658,34,27,4,0,1,21342.48,5587.26,798,0,12,53.7,0
CUST-01659,25,98,1,1,1,8152.21,6548.15,742,0,6,41.8,1
CUST-01660,38,26,1,1,1,10524.1,19952.82,729,0,3,49.7,1
CUST-01661,57,76,2,1,0,16472.21,40508.88,684,0,1,70.5,0
CUST-01662,74,46,1,1,0,4003.04,46579.88,453,0,10,67.1,1
CUST-01663,30,1,1,1,0,7400.66,10392.97,548,0,14,31.7,1
CUST-01664,31,68,2,1,1,7292.72,10763.12,678,0,5,62.3,0
CUST-01665,44,50,2,1,1,11160.65,197.01,603,0,13,44.1,0
CUST-01666,46,26,1,0,1,2892.32,502.45,642,0,6,73.9,0
CUST-01667,24,44,1,1,1,9966.38,11172.61,586,0,2,24.7,0
CUST-01668,18,131,1,0,0,12355.02,23780.33,490,0,11,29.3,0
CUST-01669,43,28,3,1,1,5413.38,11279.03,611,0,17,58.2,1
CUST-01670,56,78,4,1,0,14008.02,29672.85,540,0,5,66.0,0
CUST-01671,57,44,1,1,1,7944.31,18273.78,637,2,13,79.1,0
CUST-01672,40,54,2,0,1,6927.04,27845.76,617,0,5,41.9,0
CUST-01673,57,77,2,1,1,10555.4,6097.03,725,1,5,40.6,0
CUST-01674,38,77,2,0,1,6470.56,5735.93,576,0,11,66.6,0
CUST-01675,23,61,2,0,1,1500.0,4951.7,606,0,10,73.5,0
CUST-01676,38,18,1,0,0,14292.14,25847.66,584,2,2,81.6,1
CUST-01677,52,57,1,0,1,8701.86,19799.2,704,0,15,43.3,0
CUST-01678,41,55,2,0,0,8731.48,0.0,722,0,14,71.8,1
CUST-01679,33,30,1,1,0,7992.41,10295.38,665,0,7,64.1,1
CUST-01680,41,16,1,0,1,6597.95,17307.64,546,1,10,17.4,1
CUST-01681,44,85,1,0,1,12901.44,25673.8,726,0,23,74.2,1
CUST-01682,42,13,2,1,1,13419.36,2697.4,470,0,12,72.0,0
CUST-01683,44,69,2,1,1,5078.35,22836.78,551,1,4,17.3,0
CUST-01684,44,26,2,1,1,11497.6,16715.47,520,0,6,81.8,0
CUST-01685,53,68,4,1,0,12491.97,20032.54,566,0,9,53.8,0
CUST-01686,41,1,1,1,0,5648.12,1999.42,572,1,20,46.7,0
CUST-01687,38,75,2,1,1,13819.4,9316.57,681,1,24,60.6,0
CUST-01688,44,39,1,1,1,6178.73,13800.11,718,0,19,45.3,1
CUST-01689,47,20,2,1,0,15555.04,20556.33,669,0,21,71.5,0
CUST-01690,19,108,3,1,1,8806.28,34922.54,591,0,23,23.9,0
CUST-01691,54,47,1,0,0,8021.23,18813.36,663,0,13,43.8,1
CUST-01692,60,55,3,1,1,7780.77,23555.6,728,1,17,15.9,1
CUST-01693,40,53,3,1,0,8889.74,10267.29,679,1,4,66.1,0
CUST-01694,47,71,3,1,1,8047.0,14396.35,535,0,5,71.0,0
CUST-01695,31,32,2,1,1,3517.35,14544.38,593,1,9,57.6,0
CUST-01696,48,96,1,1,1,18813.3,24218.35,604,0,16,66.5,0
CUST-01697,30,24,1,0,0,9929.3,10084.98,696,2,0,47.7,1
CUST-01698,42,32,2,1,1,8645.4,919.96,619,2,8,49.9,0
CUST-01699,47,54,1,0,0,2970.53,14567.85,575,0,12,42.6,0
CUST-01700,31,112,1,0,0,3165.72,9239.76,523,0,2,57.0,0
CUST-01701,27,34,1,1,1,6451.87,14166.43,748,0,17,46.8,1
CUST-01702,36,60,1,1,0,14400.3,23386.41,726,1,16,64.1,0
CUST-01703,33,35,1,0,1,6353.91,188.85,645,0,8,87.7,1
CUST-01704,36,26,1,1,1,12884.26,3735.05,753,0,6,79.8,0
CUST-01705,27,57,1,0,1,9254.36,8328.33,419,0,12,52.1,0
CUST-01706,53,93,1,1,0,18250.41,31445.04,719,1,11,72.3,0
CUST-01707,37,9,1,1,0,12750.38,11038.37,666,1,10,91.2,0
CUST-01708,45,56,4,1,1,7075.35,12575.87,555,1,12,84.2,0
CUST-01709,20,64,3,1,1,9661.57,15502.66,664,0,8,48.2,0
CUST-01710,33,42,2,1,1,1500.0,34832.33,634,1,6,28.7,1
CUST-01711,59,39,1,1,0,13723.87,10529.89,618,1,0,69.1,0
CUST-01712,29,25,2,1,0,8495.61,37139.31,695,0,14,52.3,1
CUST-01713,43,36,2,1,0,2519.78,19702.08,807,1,7,50.8,0
CUST-01714,65,31,2,1,1,8587.08,8632.31,650,0,9,77.0,0
CUST-01715,40,77,2,0,0,1888.53,13304.91,750,0,15,51.3,1
CUST-01716,58,30,1,1,1,7490.96,11983.66,574,2,14,62.0,1
CUST-01717,29,58,2,1,0,10259.95,5583.38,638,0,15,56.8,0
CUST-01718,34,86,2,1,1,10762.8,0.0,605,1,11,41.0,0
CUST-01719,39,19,1,1,1,6120.61,6790.59,755,0,12,64.8,1
CUST-01720,33,21,2,1,1,11228.77,10800.54,717,0,11,36.7,1
CUST-01721,44,50,1,0,1,11993.43,37480.84,695,0,18,54.8,0
CUST-01722,19,32,3,1,0,8960.35,33181.92,569,0,21,62.1,0
CUST-01723,27,78,2,1,0,16159.82,18385.3,476,1,16,36.1,0
CUST-01724,56,72,2,1,0,12171.61,19394.63,624,0,8,55.5,0
CUST-01725,41,58,1,1,0,11052.29,9811.71,738,0,15,48.2,1
CUST-01726,46,84,1,1,1,13488.39,26881.3,629,0,17,26.9,0
CUST-01727,60,40,4,1,1,22250.33,27180.17,747,1,2,65.5,0
CUST-01728,19,52,1,1,1,15629.84,18318.45,615,1,15,74.8,0
CUST-01729,18,84,1,1,0,8714.92,4079.63,634,0,3,58.9,0
CUST-01730,61,121,2,1,1,2326.4,20153.03,595,1,22,42.5,0
CUST-01731,23,37,2,1,0,15036.58,23672.79,643,0,7,54.5,0
CUST-01732,41,39,1,0,0,8501.66,0.0,563,0,10,46.7,1
CUST-01733,20,96,1,1,0,14438.66,10687.88,723,1,17,71.2,0
CUST-01734,18,51,3,1,0,1500.0,12619.31,596,0,7,58.5,0
CUST-01735,39,6,2,1,1,9341.11,19401.6,595,1,13,57.0,0
CUST-01736,45,62,3,1,0,6153.88,590.78,569,0,11,63.7,0
CUST-01737,30,49,2,0,0,4961.48,0.0,596,1,13,66.2,0
CUST-01738,18,54,2,0,0,17790.2,21739.6,754,0,21,48.4,1
CUST-01739,43,77,1,1,1,6991.84,26081.69,816,2,5,81.1,0
CUST-01740,62,34,2,1,1,12807.13,39659.76,719,1,16,61.0,0
CUST-01741,19,33,2,0,0,10609.56,16303.06,681,0,17,68.5,0
CUST-01742,49,28,3,1,1,9239.92,15133.61,626,1,10,33.4,1
CUST-01743,43,86,2,0,1,8401.79,41934.88,617,1,18,37.0,0
CUST-01744,18,59,1,1,1,6718.56,13709.06,850,0,19,24.5,0
CUST-01745,52,1,1,1,0,3923.44,16928.72,667,0,17,70.9,0
CUST-01746,42,78,1,0,0,4977.78,46036.31,764,0,17,60.4,0
CUST-01747,38,62,2,1,1,13312.31,5056.99,681,0,12,85.8,0
CUST-01748,55,1,2,1,1,15412.42,0.0,512,0,20,64.3,0
CUST-01749,40,99,1,1,1,8244.06,22633.9,593,0,16,70.5,0
CUST-01750,55,105,3,1,1,7544.75,2667.24,689,0,20,51.1,0
CUST-01751,71,53,1,1,1,8326.43,24628.31,609,0,17,48.9,1
CUST-01752,42,69,2,1,1,8917.16,12758.22,610,0,10,43.2,0
CUST-01753,45,37,1,1,1,9114.24,17188.07,561,0,10,28.0,1
CUST-01754,33,35,1,0,1,10705.54,3293.69,707,0,13,55.2,0
CUST-01755,58,84,1,1,1,13704.57,0.0,672,2,7,60.2,0
CUST-01756,25,36,1,0,0,18498.52,14447.47,581,0,10,85.4,0
CUST-01757,34,35,3,0,1,4621.02,7676.86,609,0,6,88.7,0
CUST-01758,39,63,2,1,1,11792.27,357.09,644,0,15,30.3,1
CUST-01759,38,7,4,0,1,16887.61,11613.24,631,0,16,74.5,1
CUST-01760,31,36,2,1,1,8110.51,11272.63,557,1,15,49.3,0
CUST-01761,51,73,1,0,1,1500.0,25158.01,568,0,5,61.5,1
CUST-01762,36,1,2,0,1,7012.05,28860.47,646,0,9,45.8,1
CUST-01763,18,44,2,1,0,4470.05,10362.11,622,1,6,26.7,0
CUST-01764,54,35,4,1,1,8994.08,11571.39,619,2,0,33.1,1
CUST-01765,61,25,2,1,1,4899.53,3122.37,532,0,26,80.0,0
CUST-01766,33,10,2,1,1,5651.32,1222.15,723,0,18,73.3,0
CUST-01767,56,19,1,1,0,8192.35,19172.37,672,1,8,83.0,1
CUST-01768,34,27,2,1,1,6130.47,15465.62,680,1,8,72.6,0
CUST-01769,28,23,1,1,1,6577.54,18510.78,737,0,11,30.3,0
CUST-01770,29,40,1,1,1,15155.67,25309.67,603,0,12,37.9,0
CUST-01771,60,35,1,1,1,6258.77,28113.01,737,0,21,32.7,1
CUST-01772,56,16,1,0,1,7021.94,14290.15,609,1,18,49.8,1
CUST-01773,48,57,1,0,1,2591.64,24520.52,573,0,7,11.9,0
CUST-01774,28,55,1,1,1,2676.36,798.08,663,2,12,55.1,0
CUST-01775,50,5,1,1,0,6521.22,38989.37,701,1,15,44.7,1
CUST-01776,27,78,2,0,1,7612.88,22229.91,622,0,12,78.2,0
CUST-01777,48,42,2,0,1,8135.84,0.0,641,0,14,27.9,1
CUST-01778,33,65,2,0,0,8311.15,13062.18,613,0,12,82.4,1
CUST-01779,33,26,2,0,1,8613.67,0.0,750,1,8,46.1,0
CUST-01780,34,16,2,0,1,9354.64,12081.54,797,0,20,49.7,0
CUST-01781,18,49,3,1,1,8662.93,0.0,697,1,12,44.4,1
CUST-01782,19,18,1,1,0,13872.5,22035.51,685,1,1,60.4,0
CUST-01783,38,77,2,1,1,8092.31,10323.69,474,0,10,57.8,0
